"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"FBgn0036964","FBgn0036964",0.967004992346875,1,-81.7195194335811,-82.4100112268296,13,7,374.878405601636,0,0,0,FALSE
"FBgn0036967","FBgn0036967",0.7891476778762,1,-95.5689233443834,-97.1464573006332,13,7,1442.26804204815,0,0,0,FALSE
"FBgn0036969","FBgn0036969",0.851964855041,1,-173.528893725271,-174.851115307984,13,7,30178.2233364683,0,0,0,FALSE
"FBgn0036970","FBgn0036970",0.835941576325245,1,-171.30540530431,-172.695270646835,13,7,26691.8091906954,0,0,0,FALSE
"FBgn0036972","FBgn0036972",0.979799608337506,1,-84.416043811967,-84.9854440105479,13,7,170.370258751407,0,0,0,FALSE
"FBgn0036973","FBgn0036973",0.666004192920241,1,-82.3077265179938,-84.3471604058943,13,7,432.365199853202,0,0,0,FALSE
"FBgn0036974","FBgn0036974",0.973003663546987,1,-108.403255729771,-109.040892159512,13,7,5374.03183680137,0,0,0,FALSE
"FBgn0036975","FBgn0036975",0.997047545982259,1,-106.741911577487,-107.021315271313,13,7,1174.444741026,0,0,0,FALSE
"FBgn0036978","FBgn0036978",0.710069596923047,1,-65.2266976275278,-67.1031636372479,13,7,31.8855510215369,0,0,0,FALSE
"FBgn0036979","FBgn0036979",0.999732093030122,1,-45.460925902546,-45.5816458201747,13,7,12.4591624042443,0,0,0,FALSE
"FBgn0036980","FBgn0036980",0.455298220889616,1,-109.475416330459,-112.335318002351,13,7,2461.11676972229,0,0,0,FALSE
"FBgn0036984","FBgn0036984",0.934894776073965,1,-50.39627892468,-51.3098213295121,13,7,28.3196359666935,0,0,0,FALSE
"FBgn0036985","FBgn0036985",0.185923267224995,0.71392284890842,-72.4690431808152,-76.8624834769252,13,7,55.8238714512127,0,0,0,FALSE
"FBgn0036986","FBgn0036986",0.506766721166885,1,-39.8319938802223,-42.4787069858317,13,7,9.89604008760027,0,0,0,FALSE
"FBgn0036987","FBgn0036987",0.880952156371884,1,-71.1483293471262,-72.3415582343811,13,7,259.415854967381,0,0,0,FALSE
"FBgn0036988","FBgn0036988",0.204123959352266,0.74453647967277,-88.592783021061,-92.8395808266508,13,7,701.337885141007,0,0,0,FALSE
"FBgn0036990","FBgn0036990",0.301852574795976,0.902659518051149,-82.9118939239964,-86.5169503300069,13,7,653.339728923855,0,0,0,FALSE
"FBgn0036991","FBgn0036991",0.343553023808722,0.958321313225805,-81.6685647305743,-85.0488768495539,13,7,339.381925458091,0,0,0,FALSE
"FBgn0036992","FBgn0036992",0.898452480174165,1,-134.495929675797,-135.60564261213,13,7,8744.70939985233,0,0,0,FALSE
"FBgn0036993","FBgn0036993",0.999112350230586,1,-117.16849734748,-117.351257853025,13,7,1704.80630765346,0,0,0,FALSE
"FBgn0036994","FBgn0036994",0.558721271053894,1,-68.679289628719,-71.1214964958675,13,7,260.440777502159,0,0,0,FALSE
"FBgn0036995","FBgn0036995",0.0938526454480678,0.530782954042526,-96.9141184270723,-102.327924664077,13,7,515.092086647694,0,0,0,FALSE
"FBgn0036996","FBgn0036996",0.796167365782158,1,-122.499161561002,-124.049270775309,13,7,1153.94537330788,0,0,0,FALSE
"FBgn0036997","FBgn0036997",0.973413451362528,1,-68.6128642863848,-69.2466711857819,13,7,91.9747822401642,0,0,0,FALSE
"FBgn0036998","FBgn0036998",0.386291231929253,1,-79.1668201896361,-82.3363878462218,13,7,475.285329454949,0,0,0,FALSE
"FBgn0036999","FBgn0036999",0.252596783753608,0.828496894845892,-85.1664770002841,-89.0699118585627,13,7,675.300103302243,0,0,0,FALSE
"FBgn0037000","FBgn0037000",0.801607519321444,1,-93.3862754502756,-94.9149805909863,13,7,654.872448635723,0,0,0,FALSE
"FBgn0037001","FBgn0037001",0.967974123214936,1,-132.253705602086,-132.936024918613,13,7,9168.32073956841,0,0,0,FALSE
"FBgn0037003","FBgn0037003",0.493436144214977,1,-132.625499877451,-135.326268829486,13,7,3975.55018223587,0,0,0,FALSE
"FBgn0037004","FBgn0037004",0.679562565001651,1,-141.427643495311,-143.416980436244,13,7,5817.52765807029,0,0,0,FALSE
"FBgn0037005","FBgn0037005",0.963208495888406,1,-84.7616477354958,-85.4830059620045,13,7,125.147446492313,0,0,0,FALSE
"FBgn0037007","FBgn0037007",0.0192232998113384,0.281608111909841,-118.685143136996,-126.253251944779,13,7,4875.90188726418,0,0,0,FALSE
"FBgn0037008","FBgn0037008",0.523233715319655,1,-74.362756646978,-76.9436618437115,13,7,276.910511218593,0,0,0,FALSE
"FBgn0037009","FBgn0037009",0.272994343280242,0.856785227778197,-80.4369142979009,-84.2116952800053,13,7,491.314687594397,0,0,0,FALSE
"FBgn0037010","FBgn0037010",1.54311919020029e-06,0.000502518558613364,-94.688509759368,-113.3355032636,13,7,2147.24390121354,0,0,0,FALSE
"FBgn0037011","FBgn0037011",0.779149585028352,1,-94.9656133267679,-96.5818674108243,13,7,1056.50709687126,0,0,0,FALSE
"FBgn0037012","FBgn0037012",0.320521840665789,0.92944032612198,-88.0767942886176,-91.5785540352357,13,7,393.828682206547,0,0,0,FALSE
"FBgn0037014","FBgn0037014",0.975385515499091,1,-43.9741499283419,-44.5890666057964,13,7,8.05795557091948,0,0,0,FALSE
"FBgn0037015","FBgn0037015",0.763085499138549,1,-37.5176129942929,-39.195360556607,13,7,6.71736984812678,0,0,0,FALSE
"FBgn0037016","FBgn0037016",0.0854807917076058,0.513949131078404,-97.7501260283562,-103.297685279735,13,7,1131.57589208166,0,0,0,FALSE
"FBgn0037017","FBgn0037017",0.985089988892434,1,-66.7285041653623,-67.2353238064858,13,7,158.77957446058,0,0,0,FALSE
"FBgn0037018","FBgn0037018",0.961033696316778,1,-82.2533698448148,-82.991670326254,13,7,568.815743497796,0,0,0,FALSE
"FBgn0037019","FBgn0037019",0.821886546324127,1,-95.207029476658,-96.6546060394079,13,7,1284.99525810772,0,0,0,FALSE
"FBgn0037020","FBgn0037020",0.0442011781712936,0.396425209713219,-97.6030624124896,-104.066831768832,13,7,1864.45726637938,0,0,0,FALSE
"FBgn0037021","FBgn0037021",0.0860070804025582,0.51512281731267,-86.9001535550917,-92.4389607727536,13,7,627.323341261581,0,0,0,FALSE
"FBgn0037022","FBgn0037022",0.934186568259433,1,-77.3188615888787,-78.236624769994,13,7,539.011671012596,0,0,0,FALSE
"FBgn0037023","FBgn0037023",0.161534270022218,0.668603893526264,-91.7892053774741,-96.3996210313948,13,7,340.229288871892,0,0,0,FALSE
"FBgn0037024","FBgn0037024",0.196114215362862,0.72747697000836,-99.9393521555457,-104.249267308689,13,7,3115.88674309046,0,0,0,FALSE
"FBgn0037025","FBgn0037025",0.00264257495199305,0.106101964500506,-72.458236508333,-82.5153923997746,13,7,112.331837266253,0,0,0,FALSE
"FBgn0037026","FBgn0037026",0.000192328401725299,0.0177472382645278,-84.1540634162217,-97.3245068326299,13,7,824.079498502496,0,0,0,FALSE
"FBgn0037027","FBgn0037027",0.190059191051815,0.720660398672778,-96.7019437419934,-101.06102993905,13,7,1388.98766779266,0,0,0,FALSE
"FBgn0037028","FBgn0037028",0.978463128842188,1,-90.2415399802766,-90.8252522941462,13,7,624.37680065824,0,0,0,FALSE
"FBgn0037031","FBgn0037031",0.625238133617364,1,-67.0668754893373,-69.2574651621535,13,7,232.021255603292,0,0,0,FALSE
"FBgn0037035","FBgn0037035",0.0286383768909725,0.334203149681353,-113.632345763002,-120.677735780393,13,7,1809.82753822647,0,0,0,FALSE
"FBgn0037036","FBgn0037036",0.958682589614707,1,-125.281677111921,-126.037758119017,13,7,3160.19019725962,0,0,0,FALSE
"FBgn0037037","FBgn0037037",0.615785742631099,1,-105.087541095067,-107.313409597199,13,7,821.350404435353,0,0,0,FALSE
"FBgn0037038","FBgn0037038",0.964946811226973,1,-143.798472723243,-144.505914189405,13,7,10585.7927752097,0,0,0,FALSE
"FBgn0037039","FBgn0037039",0.987253121352466,1,-111.300884509194,-111.778492659831,13,7,1664.60327449296,0,0,0,FALSE
"FBgn0037040","FBgn0037040",0.25110589474178,0.826366310006609,-126.303740809015,-130.21689982098,13,7,3318.31504854078,0,0,0,FALSE
"FBgn0037042","FBgn0037042",0.767301188285195,1,-56.9000468576579,-58.5617337053532,13,7,23.5451188540611,0,0,0,FALSE
"FBgn0037044","FBgn0037044",0.997414279124305,1,-77.7844301262178,-78.0508992484341,13,7,358.342174020839,0,0,0,FALSE
"FBgn0037045","FBgn0037045",0.762011010459499,1,-75.6012621024128,-77.2830951679887,13,7,352.032778961653,0,0,0,FALSE
"FBgn0037046","FBgn0037046",0.59482421613949,1,-69.1315181016295,-71.4360997182461,13,7,197.267857573734,0,0,0,FALSE
"FBgn0037050","FBgn0037050",0.106408861081841,0.560253045696524,-85.8866520431692,-91.1188500488681,13,7,224.202378712016,0,0,0,FALSE
"FBgn0037051","FBgn0037051",0.769355783455816,1,-114.997324445504,-116.651164912035,13,7,4182.69350545583,0,0,0,FALSE
"FBgn0037057","FBgn0037057",0.00178650567686442,0.0843814400357222,-98.3938434572887,-108.925951544683,13,7,2891.72040790741,0,0,0,FALSE
"FBgn0037059","FBgn0037059",0.031642406940138,0.344476287464516,-103.260040465814,-110.172998030662,13,7,950.606781353483,0,0,0,FALSE
"FBgn0037060","FBgn0037060",0.585762263775911,1,-97.2681721199661,-99.6070265399427,13,7,670.978459372961,0,0,0,FALSE
"FBgn0037061","FBgn0037061",0.858734415098244,1,-70.3422598668616,-71.6352034172453,13,7,224.186746812856,0,0,0,FALSE
"FBgn0037063","FBgn0037063",0.813956175116617,1,-116.77248510709,-118.252060254392,13,7,5279.08118003693,0,0,0,FALSE
"FBgn0037064","FBgn0037064",0.549641746215907,1,-133.843684550972,-136.321013080638,13,7,4509.36075498323,0,0,0,FALSE
"FBgn0037065","FBgn0037065",0.89351984918603,1,-111.405500184881,-112.539284282529,13,7,650.417574800944,0,0,0,FALSE
"FBgn0037068","FBgn0037068",0.999375873684146,1,-41.9337206563637,-42.095388067544,13,7,8.94222179896328,0,0,0,FALSE
"FBgn0037069","FBgn0037069",0.964668532844557,1,-47.4265919568853,-48.1362849349373,13,7,13.6673833751961,0,0,0,FALSE
"FBgn0037070","FBgn0037070",0.975032976106951,1,-77.0770410724468,-77.6953931958066,13,7,228.695365827315,0,0,0,FALSE
"FBgn0037071","FBgn0037071",0.731160778784498,1,-78.144691711168,-79.9426760825024,13,7,542.60326453921,0,0,0,FALSE
"FBgn0037073","FBgn0037073",0.230881475298944,0.793076114164742,-87.7575164351366,-91.807423822028,13,7,1097.55068445828,0,0,0,FALSE
"FBgn0037074","FBgn0037074",0.106830996591419,0.560912802875757,-119.0393882014,-124.265823120698,13,7,5229.06622930115,0,0,0,FALSE
"FBgn0037076","FBgn0037076",0.819603432146968,1,-67.9871723234674,-69.4439998742606,13,7,99.8244830861248,0,0,0,FALSE
"FBgn0037078","FBgn0037078",0.998749511000002,1,-50.7995367971086,-51.0055998568963,13,7,21.56034955329,0,0,0,FALSE
"FBgn0037081","FBgn0037081",0.946437630834253,1,-96.6727138937917,-97.5141385878466,13,7,999.565355582335,0,0,0,FALSE
"FBgn0037082","FBgn0037082",0.745934716071398,1,-87.5763014158367,-89.3189127140919,13,7,449.59141346618,0,0,0,FALSE
"FBgn0037083","FBgn0037083",0.894473770268151,1,-42.659015239746,-43.788179288719,13,7,9.05440109550387,0,0,0,FALSE
"FBgn0037084","FBgn0037084",0.985285546751756,1,-90.2224860167146,-90.7267685840866,13,7,1271.30335828496,0,0,0,FALSE
"FBgn0037085","FBgn0037085",0.675426312107,1,-41.6319522775428,-43.6365708303169,13,7,9.26474446099931,0,0,0,FALSE
"FBgn0037086","FBgn0037086",0.046260673236037,0.401799867962222,-114.543909006535,-120.945777558043,13,7,1865.7984978128,0,0,0,FALSE
"FBgn0037087","FBgn0037087",0.193521331649709,0.724352647363082,-75.8603694565502,-80.1911814716409,13,7,417.544941865962,0,0,0,FALSE
"FBgn0037090","FBgn0037090",0.391688559243634,1,-96.8574740726484,-100.001590841641,13,7,725.479831077781,0,0,0,FALSE
"FBgn0037092","FBgn0037092",0.522765189029287,1,-87.3246237397562,-89.9073875267323,13,7,380.687731661685,0,0,0,FALSE
"FBgn0037093","FBgn0037093",0.00441085251487291,0.137255928368367,-97.6524888668042,-107.081332186983,13,7,2427.43407557404,0,0,0,FALSE
"FBgn0037094","FBgn0037094",0.398190594438187,1,-119.124416149322,-122.238182290395,13,7,4969.6797212443,0,0,0,FALSE
"FBgn0037098","FBgn0037098",0.0149398845322713,0.259333608461644,-114.847168259836,-122.74102673162,13,7,2574.39684215186,0,0,0,FALSE
"FBgn0037100","FBgn0037100",0.557104926068697,1,-74.9417807434771,-77.3902232676768,13,7,169.547227573429,0,0,0,FALSE
"FBgn0037101","FBgn0037101",0.433540577573496,1,-113.316785015665,-116.270934594786,13,7,1568.10272770934,0,0,0,FALSE
"FBgn0037102","FBgn0037102",0.893914857015311,1,-92.6664079867434,-93.7982809616294,13,7,754.355580101728,0,0,0,FALSE
"FBgn0037105","FBgn0037105",0.984417711001715,1,-75.5886170337669,-76.104017345776,13,7,459.970840026142,0,0,0,FALSE
"FBgn0037106","FBgn0037106",0.648762807149275,1,-67.0019564891297,-69.1051733746938,13,7,162.475625437855,0,0,0,FALSE
"FBgn0037107","FBgn0037107",0.570985413622635,1,-65.9003790062672,-68.2954945558678,13,7,81.648957317285,0,0,0,FALSE
"FBgn0037108","FBgn0037108",0.836563442680836,1,-99.9972984140501,-101.384577691498,13,7,1514.431750832,0,0,0,FALSE
"FBgn0037109","FBgn0037109",0.00980728566208058,0.208710366453061,-92.413873287582,-100.844452112892,13,7,1317.85851328627,0,0,0,FALSE
"FBgn0037110","FBgn0037110",0.947188720426791,1,-103.376193954705,-104.212680114331,13,7,1568.41057093131,0,0,0,FALSE
"FBgn0037114","FBgn0037114",0.959441680753866,1,-44.6888314443203,-45.4392293422779,13,7,12.6644039922529,0,0,0,FALSE
"FBgn0037115","FBgn0037115",0.169261072615794,0.678352260972801,-109.049911227963,-113.588707910662,13,7,1173.01509482997,0,0,0,FALSE
"FBgn0037116","FBgn0037116",0.201185656633768,0.737337878418277,-95.9885816548043,-100.258288007977,13,7,1435.62132668744,0,0,0,FALSE
"FBgn0037117","FBgn0037117",0.856269434442334,1,-91.9117060756049,-93.2153633310385,13,7,748.967792187354,0,0,0,FALSE
"FBgn0037120","FBgn0037120",0.0191692269276662,0.281369690427788,-83.2695081460503,-90.841276331381,13,7,1190.445605047,0,0,0,FALSE
"FBgn0037121","FBgn0037121",0.585664638299734,1,-81.8630412275105,-84.2022657738304,13,7,497.005709305394,0,0,0,FALSE
"FBgn0037122","FBgn0037122",0.985908285740242,1,-44.2917263352742,-44.787799522431,13,7,15.0677733230503,0,0,0,FALSE
"FBgn0037124","FBgn0037124",0.89798174712145,1,-51.812812548634,-52.9248424662341,13,7,16.7026022141984,0,0,0,FALSE
"FBgn0037125","FBgn0037125",0.961945064569224,1,-68.3316671411406,-69.0629284741653,13,7,37.5536730736291,0,0,0,FALSE
"FBgn0037126","FBgn0037126",0.395386757863553,1,-104.232770638277,-107.359583990742,13,7,911.190469489755,0,0,0,FALSE
"FBgn0037130","FBgn0037130",0.0399762929146565,0.382628477402635,-64.1560260179603,-70.7557330907803,13,7,131.776704816208,0,0,0,FALSE
"FBgn0037134","FBgn0037134",0.994257257486453,1,-84.5402195735142,-84.8955689671905,13,7,620.043045109596,0,0,0,FALSE
"FBgn0037135","FBgn0037135",0.260563408189016,0.838998821194986,-125.610952519257,-129.463190495325,13,7,21409.000537313,0,0,0,FALSE
"FBgn0037137","FBgn0037137",0.106229114558611,0.560090273896123,-96.3519230027194,-101.586581188403,13,7,1722.49687540889,0,0,0,FALSE
"FBgn0037138","FBgn0037138",0.168520367529304,0.676514496775407,-108.892482104034,-113.43802076233,13,7,2868.48462484575,0,0,0,FALSE
"FBgn0037140","FBgn0037140",0.975323221614095,1,-86.8189974168083,-87.4345230700635,13,7,605.54990533897,0,0,0,FALSE
"FBgn0037141","FBgn0037141",0.918650606209405,1,-57.8546423540657,-58.8603237464396,13,7,76.4775117032099,0,0,0,FALSE
"FBgn0037142","FBgn0037142",0.327733978283416,0.936774627046881,-89.5997055531724,-93.0627640454741,13,7,676.037931436345,0,0,0,FALSE
"FBgn0037143","FBgn0037143",0.896814964314375,1,-47.7689948449112,-48.88674937857,13,7,19.9053205271194,0,0,0,FALSE
"FBgn0037144","FBgn0037144",0.858369308811375,1,-93.3566406509801,-94.6511750165427,13,7,548.050644635168,0,0,0,FALSE
"FBgn0037146","FBgn0037146",0.949891846478469,1,-146.750182258342,-147.568606160183,13,7,16000.9168515669,0,0,0,FALSE
"FBgn0037147","FBgn0037147",0.44118156310146,1,-123.068687652434,-125.989420946149,13,7,2654.20662943722,0,0,0,FALSE
"FBgn0037149","FBgn0037149",0.330619467026122,0.939893819978993,-81.2782274602733,-84.7259780860463,13,7,150.130688538041,0,0,0,FALSE
"FBgn0037150","FBgn0037150",0.146583139819174,0.641423013951214,-77.4949782228279,-82.2528447730782,13,7,568.276217366676,0,0,0,FALSE
"FBgn0037151","FBgn0037151",0.961778703004957,1,-77.2753869677765,-78.0079396223178,13,7,339.190271947042,0,0,0,FALSE
"FBgn0037153","FBgn0037153",0.364897037601959,0.981304631753453,-67.644181487775,-70.917086027782,13,7,85.0168363781387,0,0,0,FALSE
"FBgn0037156","FBgn0037156",0.770560482879836,1,-75.8160735169616,-77.4653073279424,13,7,325.193142121461,0,0,0,FALSE
"FBgn0037163","FBgn0037163",0.941835418095812,1,-101.199786172838,-102.070770662628,13,7,1306.56307757634,0,0,0,FALSE
"FBgn0037164","FBgn0037164",0.408059858239928,1,-98.0025408651788,-101.070857361987,13,7,664.342080844492,0,0,0,FALSE
"FBgn0037165","FBgn0037165",0.525267538495803,1,-69.8655039039266,-72.4383501324847,13,7,132.693652825078,0,0,0,FALSE
"FBgn0037166","FBgn0037166",0.413226274094043,1,-108.2303786165,-111.275187852644,13,7,1463.6869665308,0,0,0,FALSE
"FBgn0037167","FBgn0037167",0.740018370857333,1,-76.4752855573467,-78.2401196864836,13,7,66.9277491148565,0,0,0,FALSE
"FBgn0037169","FBgn0037169",0.0722532652013158,0.478148616547271,-94.6674710799293,-100.452961065168,13,7,442.222205865696,0,0,0,FALSE
"FBgn0037170","FBgn0037170",0.274371509587478,0.858824061814688,-106.185305674875,-109.951677715319,13,7,872.084116264819,0,0,0,FALSE
"FBgn0037171","FBgn0037171",0.0697001294818061,0.471118750191759,-65.0247789772556,-70.8607577121423,13,7,61.3294939333585,0,0,0,FALSE
"FBgn0037172","FBgn0037172",0.236491874056395,0.803395369338114,-97.4774778263484,-101.488505849988,13,7,550.322789325564,0,0,0,FALSE
"FBgn0037174","FBgn0037174",0.997654694794982,1,-78.9748553124433,-79.2322169849556,13,7,76.4048447846554,0,0,0,FALSE
"FBgn0037176","FBgn0037176",0.15804765849627,0.663002006527839,-86.8945668392617,-91.5382733982199,13,7,226.149649250434,0,0,0,FALSE
"FBgn0037178","FBgn0037178",0.555177501507095,1,-67.5055839613704,-69.9614715770629,13,7,73.7503683207348,0,0,0,FALSE
"FBgn0037180","FBgn0037180",0.498904755700673,1,-67.4071011021585,-70.0856053935266,13,7,74.820585751469,0,0,0,FALSE
"FBgn0037182","FBgn0037182",0.758730853805272,1,-103.039485889025,-104.733771722224,13,7,3091.60569682143,0,0,0,FALSE
"FBgn0037183","FBgn0037183",0.229283270673901,0.790568469932449,-53.3742851574356,-57.4354090601777,13,7,25.0352489651074,0,0,0,FALSE
"FBgn0037184","FBgn0037184",0.425038919769721,1,-69.6197205801221,-72.6114796846809,13,7,204.369584677159,0,0,0,FALSE
"FBgn0037185","FBgn0037185",0.959041619336155,1,-88.6346827528646,-89.3880824629392,13,7,511.433562248593,0,0,0,FALSE
"FBgn0037186","FBgn0037186",0.744361984927184,1,-97.263133029898,-99.01165860791,13,7,1003.67487428567,0,0,0,FALSE
"FBgn0037188","FBgn0037188",0.0653396476639374,0.462637483952345,-84.4564736224634,-90.3827612247753,13,7,649.851269093818,0,0,0,FALSE
"FBgn0037191","FBgn0037191",0.0343163189518818,0.35771118404157,-104.153805423622,-110.958535890016,13,7,967.536527798683,0,0,0,FALSE
"FBgn0037195","FBgn0037195",0.111333219280086,0.568355475603003,-101.01374509268,-106.179954717834,13,7,933.51060077769,0,0,0,FALSE
"FBgn0037197","FBgn0037197",0.719677430227772,1,-62.4836311274385,-64.3244129563986,13,7,51.7004880685655,0,0,0,FALSE
"FBgn0037199","FBgn0037199",0.998463966326414,1,-102.049496907171,-102.271028119739,13,7,1741.75255857183,0,0,0,FALSE
"FBgn0037200","FBgn0037200",0.966188684336045,1,-55.648093076584,-56.3453715888089,13,7,38.4836078872267,0,0,0,FALSE
"FBgn0037202","FBgn0037202",0.780909458916246,1,-73.2650018053758,-74.874467370866,13,7,179.685600448654,0,0,0,FALSE
"FBgn0037203","FBgn0037203",0.079132377442932,0.496283656447625,-95.6519401019213,-101.309136094807,13,7,668.772914193187,0,0,0,FALSE
"FBgn0037204","FBgn0037204",0.481314513635328,1,-88.0999732813426,-90.8505615580109,13,7,329.049607527959,0,0,0,FALSE
"FBgn0037205","FBgn0037205",0.918683840156059,1,-66.375735840404,-67.3812375561686,13,7,42.1686383359314,0,0,0,FALSE
"FBgn0037206","FBgn0037206",0.982547261827987,1,-54.6655516797661,-55.2037789564999,13,7,43.0261335041696,0,0,0,FALSE
"FBgn0037207","FBgn0037207",0.156298433591561,0.662614832658551,-102.619848594847,-107.280497633645,13,7,1453.05000001077,0,0,0,FALSE
"FBgn0037213","FBgn0037213",0.210583398473181,0.756490335767047,-119.160740808344,-123.358131002846,13,7,5028.90403371768,0,0,0,FALSE
"FBgn0037215","FBgn0037215",0.658495301209488,1,-107.885481519798,-109.952677018049,13,7,1967.72582970405,0,0,0,FALSE
"FBgn0037217","FBgn0037217",0.999604834753824,1,-65.6100218607504,-65.7480312874508,13,7,94.6766127827364,0,0,0,FALSE
"FBgn0037218","FBgn0037218",0.532891216962098,1,-103.772171201722,-106.314935579255,13,7,1874.39526841013,0,0,0,FALSE
"FBgn0037220","FBgn0037220",0.583328541835018,1,-90.2662274845959,-92.614314819428,13,7,1422.50292317494,0,0,0,FALSE
"FBgn0037222","FBgn0037222",0.357222235011076,0.974896478617996,-80.9407696651594,-84.2517691733512,13,7,198.720497058782,0,0,0,FALSE
"FBgn0037225","FBgn0037225",0.974517375079183,1,-50.3520345536116,-50.9753641744446,13,7,15.278698850304,0,0,0,FALSE
"FBgn0037227","FBgn0037227",0.426908230860238,1,-44.2001977101745,-47.1836474915235,13,7,9.5175155398753,0,0,0,FALSE
"FBgn0037228","FBgn0037228",0.962187718318506,1,-82.8046980127922,-83.5340706288102,13,7,367.826794419098,0,0,0,FALSE
"FBgn0037229","FBgn0037229",0.123431835668962,0.59307496617913,-71.0824613337218,-76.0970120134785,13,7,134.617593861775,0,0,0,FALSE
"FBgn0037230","FBgn0037230",0.87447696806948,1,-146.202347683138,-147.425277408175,13,7,13752.7592446182,0,0,0,FALSE
"FBgn0037231","FBgn0037231",0.998803414492992,1,-100.401128688453,-100.604028457773,13,7,1556.33356225777,0,0,0,FALSE
"FBgn0037232","FBgn0037232",0.978738473411488,1,-79.1705346568438,-79.7513392913594,13,7,384.599131244154,0,0,0,FALSE
"FBgn0037234","FBgn0037234",0.776551643318281,1,-92.6278522297265,-94.2541076987165,13,7,1061.86445866635,0,0,0,FALSE
"FBgn0037235","FBgn0037235",0.990661673048127,1,-81.1905143288479,-81.6155796029226,13,7,405.05667855523,0,0,0,FALSE
"FBgn0037236","FBgn0037236",0.876834955604889,1,-81.6123780773959,-82.8245586640134,13,7,231.098654900221,0,0,0,FALSE
"FBgn0037238","FBgn0037238",0.91470671685641,1,-53.7866656465838,-54.8134489045324,13,7,48.3563964808362,0,0,0,FALSE
"FBgn0037239","FBgn0037239",0.661772020938535,1,-116.024177011269,-118.079255449858,13,7,5157.25956016746,0,0,0,FALSE
"FBgn0037240","FBgn0037240",0.301124444240512,0.902598662886787,-118.776377445994,-122.385559291287,13,7,2873.71820298562,0,0,0,FALSE
"FBgn0037241","FBgn0037241",0.684322602025588,1,-82.3038410254845,-84.2755900851883,13,7,609.517439111079,0,0,0,FALSE
"FBgn0037242","FBgn0037242",0.751936421539348,1,-84.9894966457021,-86.70948964907,13,7,651.17579526998,0,0,0,FALSE
"FBgn0037244","FBgn0037244",0.831089735548483,1,-82.8403591765922,-84.2503023441797,13,7,553.168101514664,0,0,0,FALSE
"FBgn0037248","FBgn0037248",0.2081793189695,0.7515718916228,-87.9133522686306,-92.1289813357922,13,7,453.771599595316,0,0,0,FALSE
"FBgn0037249","FBgn0037249",0.258228973103748,0.837032479252728,-135.325927106797,-139.193036254479,13,7,15635.5158114552,0,0,0,FALSE
"FBgn0037250","FBgn0037250",0.874601698082584,1,-81.815844341568,-83.0382073214449,13,7,573.700156056035,0,0,0,FALSE
"FBgn0037251","FBgn0037251",0.980819704774784,1,-49.787660115883,-50.3457800300646,13,7,31.5342365662946,0,0,0,FALSE
"FBgn0037252","FBgn0037252",0.210490545809893,0.756350811643811,-98.1702731468705,-102.368364552482,13,7,1188.53976206365,0,0,0,FALSE
"FBgn0037254","FBgn0037254",0.0573155603283254,0.438304528843871,-97.0301559145849,-103.138262461969,13,7,530.613480996387,0,0,0,FALSE
"FBgn0037255","FBgn0037255",0.302099264076722,0.903137488229364,-87.6945250382191,-91.2981854703145,13,7,760.585306603978,0,0,0,FALSE
"FBgn0037260","FBgn0037260",0.989461013856006,1,-111.380353262526,-111.825032807586,13,7,1050.29365111945,0,0,0,FALSE
"FBgn0037261","FBgn0037261",0.985581438122501,1,-114.058587039678,-114.558994142749,13,7,3921.74195987973,0,0,0,FALSE
"FBgn0037262","FBgn0037262",0.779300351283329,1,-93.7609581589538,-95.3766311106199,13,7,977.16148478812,0,0,0,FALSE
"FBgn0037263","FBgn0037263",0.981685998332483,1,-56.1876831246563,-56.735958747795,13,7,41.7290217036909,0,0,0,FALSE
"FBgn0037265","FBgn0037265",0.00387111181908023,0.131195757335779,-101.634083159413,-111.223792711118,13,7,1292.96589945108,0,0,0,FALSE
"FBgn0037270","FBgn0037270",0.771120782427543,1,-124.791427890911,-126.438517635577,13,7,7934.87126571317,0,0,0,FALSE
"FBgn0037275","FBgn0037275",0.979294724351503,1,-73.4674348815544,-74.042301478839,13,7,245.770567198552,0,0,0,FALSE
"FBgn0037276","FBgn0037276",0.0717109662306528,0.476586929344011,-109.517382178679,-115.313457348339,13,7,1390.14748912474,0,0,0,FALSE
"FBgn0037279","FBgn0037279",0.756493897591378,1,-105.990072521747,-107.692834620745,13,7,1527.66709461405,0,0,0,FALSE
"FBgn0037280","FBgn0037280",0.999822520719921,1,-50.307258622034,-50.4120801513081,13,7,15.848282053506,0,0,0,FALSE
"FBgn0037282","FBgn0037282",0.738388587726777,1,-89.4133803346481,-91.1843243719118,13,7,1093.67374698769,0,0,0,FALSE
"FBgn0037283","FBgn0037283",0.0867702915548748,0.516380957349304,-111.931186879722,-117.457388416495,13,7,1636.00518137924,0,0,0,FALSE
"FBgn0037284","FBgn0037284",0.337217117005971,0.949728738824338,-67.3726364550894,-70.7857501605468,13,7,65.3065641673388,0,0,0,FALSE
"FBgn0037288","FBgn0037288",0.798250150773587,1,-120.547089414561,-122.089020139628,13,7,3293.32660609004,0,0,0,FALSE
"FBgn0037290","FBgn0037290",0.675064061426871,1,-115.768915886949,-117.77487279441,13,7,2271.80585002799,0,0,0,FALSE
